CSID,CaseMasterID,csdate,cstype,PolicePersonID
722,722,2025-12-31,Charge Sheet,46
723,723,2024-10-03,Supplementary Report,55
724,724,2026-01-21,Final Report,62
725,725,2026-07-22,Final Report,87
726,726,2025-06-04,Final Report,55
727,727,2026-07-22,Final Report,6
728,728,2025-10-05,Final Report,65
729,729,2025-09-20,Charge Sheet,29
730,730,2026-07-22,Final Report,19
731,731,2025-10-06,Charge Sheet,13
732,732,2026-07-22,Charge Sheet,44
733,733,2026-01-16,Final Report,15
734,734,2026-07-22,Final Report,7
735,735,2025-06-03,Supplementary Report,26
736,736,2025-03-24,Final Report,83
737,737,2025-10-04,Final Report,84
738,738,2024-04-16,Final Report,70
739,739,2024-08-15,Charge Sheet,74
740,740,2026-07-22,Final Report,85
741,741,2025-06-10,Supplementary Report,25
742,742,2025-07-20,Charge Sheet,22
743,743,2025-01-21,Final Report,94
744,744,2026-07-22,Charge Sheet,32
745,745,2024-03-17,Final Report,3
746,746,2025-08-04,Charge Sheet,84
747,747,2025-06-29,Charge Sheet,24
748,748,2024-10-03,Charge Sheet,60
749,749,2026-02-02,Final Report,8
750,750,2026-07-22,Final Report,18
751,751,2024-10-08,Final Report,3
752,752,2026-03-31,Charge Sheet,41
753,753,2024-02-25,Charge Sheet,86
754,754,2025-11-17,Charge Sheet,16
755,755,2026-07-22,Final Report,3
756,756,2026-01-03,Charge Sheet,15
757,757,2024-07-09,Final Report,79
758,758,2025-03-12,Final Report,6
759,759,2025-01-04,Final Report,6
760,760,2026-06-12,Charge Sheet,23
761,761,2025-07-03,Final Report,22
762,762,2025-01-26,Charge Sheet,4
763,763,2024-12-13,Final Report,61
764,764,2025-01-24,Final Report,88
765,765,2025-09-24,Charge Sheet,81
766,766,2024-11-30,Charge Sheet,83
767,767,2025-12-01,Final Report,84
768,768,2026-07-22,Final Report,24
769,769,2024-12-22,Charge Sheet,15
770,770,2025-09-15,Charge Sheet,45
771,771,2026-01-22,Final Report,17
772,772,2026-01-14,Final Report,30
773,773,2026-07-22,Final Report,56
774,774,2025-12-16,Final Report,35
775,775,2025-12-19,Charge Sheet,20
776,776,2024-10-27,Final Report,93
777,777,2025-12-26,Supplementary Report,34
778,778,2025-03-14,Final Report,89
779,779,2025-07-27,Supplementary Report,93
780,780,2026-06-22,Final Report,86
781,781,2026-07-18,Charge Sheet,69
782,782,2025-06-27,Charge Sheet,94
783,783,2025-05-29,Charge Sheet,9
784,784,2026-06-20,Charge Sheet,69
785,785,2026-07-22,Charge Sheet,60
786,786,2024-10-29,Charge Sheet,87
787,787,2025-11-15,Charge Sheet,38
788,788,2026-05-31,Charge Sheet,35
789,789,2025-12-22,Supplementary Report,78
790,790,2026-03-13,Charge Sheet,94
791,791,2025-11-23,Supplementary Report,94
792,792,2024-11-08,Final Report,37
793,793,2026-07-22,Supplementary Report,25
794,794,2025-04-08,Final Report,53
795,795,2025-12-30,Charge Sheet,74
796,796,2024-05-26,Final Report,22
797,797,2025-04-23,Charge Sheet,94
798,798,2026-05-16,Final Report,54
799,799,2026-04-11,Final Report,72
800,800,2025-01-19,Final Report,61
801,801,2025-08-02,Charge Sheet,29
802,802,2024-07-20,Charge Sheet,36
803,803,2025-02-14,Supplementary Report,80
804,804,2025-09-12,Final Report,54
805,805,2025-06-08,Charge Sheet,90
806,806,2025-08-26,Final Report,27
807,807,2025-01-19,Final Report,82
808,808,2024-11-07,Charge Sheet,31
809,809,2025-05-12,Final Report,46
810,810,2024-10-21,Final Report,74
811,811,2025-08-30,Final Report,38
812,812,2025-08-15,Final Report,8
813,813,2024-11-30,Final Report,88
814,814,2025-01-24,Final Report,67
815,815,2026-02-14,Final Report,48
816,816,2024-04-11,Final Report,76
817,817,2024-09-10,Charge Sheet,38
818,818,2024-09-01,Charge Sheet,88
819,819,2025-11-27,Final Report,38
820,820,2026-07-22,Supplementary Report,19
821,821,2026-05-10,Charge Sheet,68
822,822,2026-07-22,Final Report,14
823,823,2025-05-19,Final Report,79
824,824,2025-03-24,Final Report,59
825,825,2025-11-13,Final Report,90
826,826,2026-07-22,Final Report,70
827,827,2026-07-22,Charge Sheet,54
828,828,2026-07-22,Final Report,39
829,829,2024-09-20,Final Report,80
830,830,2025-05-15,Final Report,40
831,831,2024-04-20,Final Report,10
832,832,2026-04-01,Charge Sheet,47
833,833,2025-07-20,Charge Sheet,15
834,834,2025-05-05,Final Report,82
835,835,2025-11-18,Supplementary Report,65
836,836,2025-11-21,Final Report,40
837,837,2026-07-22,Charge Sheet,39
838,838,2024-05-21,Charge Sheet,36
839,839,2026-07-22,Charge Sheet,62
840,840,2026-03-14,Charge Sheet,3
841,841,2025-01-02,Charge Sheet,29
842,842,2024-08-19,Final Report,76
843,843,2025-07-08,Charge Sheet,35
844,844,2026-06-29,Charge Sheet,7
845,845,2026-05-03,Charge Sheet,74
846,846,2025-08-15,Final Report,60
847,847,2024-08-17,Charge Sheet,63
848,848,2026-07-22,Final Report,22
849,849,2026-05-17,Final Report,30
850,850,2025-07-22,Charge Sheet,71
851,851,2025-12-29,Charge Sheet,63
852,852,2025-10-24,Final Report,77
853,853,2026-06-03,Final Report,61
854,854,2025-05-04,Final Report,20
855,855,2026-03-10,Charge Sheet,52
856,856,2026-03-06,Final Report,30
857,857,2025-06-13,Charge Sheet,23
858,858,2026-03-22,Final Report,62
859,859,2025-12-06,Final Report,3
860,860,2025-12-30,Final Report,69
861,861,2026-04-16,Supplementary Report,19
862,862,2025-12-24,Final Report,20
863,863,2026-02-08,Final Report,76
864,864,2025-04-22,Final Report,59
865,865,2025-03-14,Final Report,38
866,866,2026-01-23,Final Report,73
867,867,2025-10-16,Final Report,38
868,868,2026-07-09,Final Report,63
869,869,2025-02-27,Final Report,92
870,870,2026-07-22,Final Report,37
871,871,2025-03-29,Final Report,90
872,872,2026-04-25,Supplementary Report,11
873,873,2026-01-27,Final Report,90
874,874,2026-07-22,Final Report,32
875,875,2026-07-22,Final Report,27
876,876,2026-07-22,Final Report,12
877,877,2025-05-01,Final Report,78
878,878,2025-11-26,Final Report,47
879,879,2026-06-01,Final Report,32
880,880,2025-01-12,Final Report,27
881,881,2025-04-14,Supplementary Report,22
882,882,2026-07-22,Final Report,9
883,883,2026-06-14,Final Report,84
884,884,2025-06-28,Supplementary Report,36
885,885,2024-09-19,Supplementary Report,2
886,886,2025-03-26,Final Report,19
887,887,2025-09-17,Final Report,13
888,888,2025-02-19,Charge Sheet,55
889,889,2025-11-01,Final Report,48
890,890,2025-08-15,Final Report,80
891,891,2026-07-22,Charge Sheet,93
892,892,2025-04-19,Final Report,73
893,893,2025-09-12,Supplementary Report,7
894,894,2025-09-07,Charge Sheet,40
895,895,2026-05-03,Final Report,40
896,896,2025-02-06,Charge Sheet,2
897,897,2024-07-07,Final Report,94
898,898,2024-04-20,Charge Sheet,35
899,899,2025-05-21,Final Report,50
900,900,2026-03-06,Charge Sheet,3
901,901,2026-06-30,Supplementary Report,28
902,902,2025-12-30,Final Report,12
903,903,2026-07-22,Charge Sheet,32
904,904,2024-10-11,Charge Sheet,89
905,905,2024-05-27,Supplementary Report,92
906,906,2026-07-22,Final Report,68
907,907,2026-04-24,Final Report,5
908,908,2025-01-27,Final Report,21
909,909,2025-01-11,Charge Sheet,50
910,910,2025-01-28,Supplementary Report,5
911,911,2024-03-18,Final Report,38
912,912,2025-09-07,Charge Sheet,78
913,913,2025-03-31,Charge Sheet,23
914,914,2026-07-22,Final Report,71
915,915,2025-03-04,Final Report,23
916,916,2025-06-13,Charge Sheet,3
917,917,2026-07-22,Final Report,88
918,918,2025-09-25,Charge Sheet,67
919,919,2024-11-20,Final Report,65
920,920,2026-07-22,Final Report,3
921,921,2025-06-11,Charge Sheet,40
922,922,2025-11-11,Final Report,50
923,923,2026-04-15,Final Report,36
924,924,2025-07-15,Charge Sheet,94
925,925,2024-10-21,Final Report,21
926,926,2025-06-19,Final Report,40
927,927,2026-02-08,Final Report,38
928,928,2025-05-03,Final Report,37
929,929,2025-05-08,Charge Sheet,84
930,930,2025-08-05,Final Report,61
931,931,2026-03-17,Final Report,30
932,932,2026-07-22,Charge Sheet,6
933,933,2025-08-26,Final Report,85
934,934,2026-07-22,Final Report,6
935,935,2025-07-04,Final Report,36
936,936,2025-11-29,Charge Sheet,4
937,937,2024-11-06,Final Report,37
938,938,2026-07-22,Final Report,68
939,939,2025-07-27,Charge Sheet,36
940,940,2025-04-30,Charge Sheet,8
941,941,2025-08-29,Final Report,7
942,942,2025-12-21,Charge Sheet,34
943,943,2025-12-24,Final Report,56
944,944,2025-02-04,Supplementary Report,90
945,945,2024-06-22,Final Report,23
946,946,2026-03-04,Final Report,16
947,947,2025-07-14,Final Report,92
948,948,2025-12-11,Charge Sheet,68
949,949,2025-09-04,Final Report,94
950,950,2024-09-16,Charge Sheet,12
951,951,2025-07-25,Final Report,80
952,952,2025-07-19,Charge Sheet,18
953,953,2025-07-10,Final Report,81
954,954,2026-06-05,Charge Sheet,33
955,955,2025-12-10,Final Report,65
956,956,2026-07-22,Final Report,8
957,957,2026-02-25,Supplementary Report,41
958,958,2025-03-10,Final Report,20
959,959,2024-12-28,Final Report,20
960,960,2026-07-22,Final Report,20
961,961,2026-01-17,Charge Sheet,90
962,962,2025-06-12,Final Report,61
963,963,2026-07-06,Final Report,25
964,964,2024-12-05,Final Report,85
965,965,2026-05-24,Final Report,81
966,966,2025-10-09,Final Report,26
967,967,2024-12-11,Final Report,59
968,968,2026-07-22,Charge Sheet,32
969,969,2026-01-01,Charge Sheet,12
970,970,2026-07-02,Final Report,54
971,971,2024-12-16,Charge Sheet,71
972,972,2024-11-21,Supplementary Report,78
973,973,2026-03-13,Final Report,32
974,974,2025-10-13,Final Report,30
975,975,2026-06-23,Final Report,19
976,976,2026-07-22,Final Report,81
977,977,2026-03-14,Charge Sheet,9
978,978,2024-09-14,Charge Sheet,62
979,979,2024-10-12,Final Report,4
980,980,2025-06-23,Final Report,44
981,981,2025-06-04,Final Report,37
982,982,2026-06-19,Charge Sheet,77
983,983,2026-03-19,Final Report,39
984,984,2025-03-24,Charge Sheet,61
985,985,2024-09-14,Final Report,70
986,986,2026-01-26,Final Report,37
987,987,2024-07-16,Final Report,56
988,988,2026-06-14,Charge Sheet,5
989,989,2024-12-26,Charge Sheet,40
990,990,2025-04-06,Supplementary Report,72
991,991,2026-02-26,Final Report,30
992,992,2025-02-10,Final Report,46
993,993,2025-04-20,Charge Sheet,11
994,994,2026-07-22,Charge Sheet,26
995,995,2026-07-22,Charge Sheet,15
996,996,2024-12-27,Final Report,37
997,997,2025-11-30,Final Report,38
998,998,2026-07-22,Supplementary Report,35
999,999,2024-11-25,Final Report,64
1000,1000,2026-07-22,Charge Sheet,17
1001,1001,2024-03-22,Final Report,70
1002,1002,2025-11-10,Charge Sheet,69
1003,1003,2026-03-23,Charge Sheet,80
1004,1004,2024-07-14,Charge Sheet,84
1005,1005,2025-08-28,Final Report,49
1006,1006,2025-01-12,Final Report,61
1007,1007,2025-10-05,Charge Sheet,21
1008,1008,2026-04-15,Charge Sheet,84
1009,1009,2026-07-22,Final Report,21
1010,1010,2025-12-03,Final Report,21
1011,1011,2026-03-02,Charge Sheet,6
1012,1012,2024-10-01,Final Report,62
1013,1013,2025-10-03,Charge Sheet,15
1014,1014,2026-03-17,Supplementary Report,47
1015,1015,2025-06-02,Final Report,46
1016,1016,2026-07-22,Final Report,21
1017,1017,2026-07-22,Charge Sheet,61
1018,1018,2025-10-11,Charge Sheet,12
1019,1019,2025-01-23,Charge Sheet,72
1020,1020,2026-01-23,Final Report,84
1021,1021,2025-03-09,Charge Sheet,38
1022,1022,2025-04-10,Charge Sheet,53
1023,1023,2026-02-04,Charge Sheet,51
1024,1024,2025-11-12,Final Report,84
1025,1025,2025-01-11,Charge Sheet,90
1026,1026,2026-02-15,Supplementary Report,45
1027,1027,2026-07-22,Supplementary Report,31
1028,1028,2026-01-08,Final Report,72
1029,1029,2025-01-11,Charge Sheet,42
1030,1030,2026-01-20,Charge Sheet,91
1031,1031,2024-10-11,Final Report,3
1032,1032,2026-02-01,Final Report,21
1033,1033,2025-06-18,Charge Sheet,38
1034,1034,2026-06-27,Charge Sheet,77
1035,1035,2026-01-31,Supplementary Report,11
1036,1036,2025-10-31,Final Report,76
1037,1037,2026-06-19,Charge Sheet,7
1038,1038,2024-05-11,Final Report,94
1039,1039,2024-04-04,Final Report,2
1040,1040,2026-07-22,Final Report,70
1041,1041,2024-08-06,Final Report,17
1042,1042,2026-03-21,Charge Sheet,68
1043,1043,2025-09-12,Supplementary Report,8
1044,1044,2026-07-22,Final Report,89
1045,1045,2026-05-02,Final Report,22
1046,1046,2024-10-24,Final Report,37
1047,1047,2025-05-06,Final Report,83
1048,1048,2025-08-02,Final Report,44
1049,1049,2025-11-15,Final Report,60
1050,1050,2024-07-30,Final Report,91
1051,1051,2026-07-22,Supplementary Report,33
1052,1052,2025-04-12,Final Report,30
1053,1053,2025-04-05,Charge Sheet,25
1054,1054,2026-07-22,Final Report,10
1055,1055,2024-08-23,Supplementary Report,48
1056,1056,2024-08-20,Final Report,89
1057,1057,2026-07-22,Charge Sheet,7
1058,1058,2026-04-14,Final Report,46
1059,1059,2026-03-22,Charge Sheet,77
1060,1060,2025-06-07,Final Report,36
1061,1061,2026-07-22,Final Report,67
1062,1062,2026-07-02,Charge Sheet,60
1063,1063,2024-07-18,Final Report,27
1064,1064,2025-06-10,Supplementary Report,6
1065,1065,2025-03-05,Charge Sheet,85
1066,1066,2025-11-03,Final Report,7
1067,1067,2026-02-26,Charge Sheet,68
1068,1068,2026-04-21,Charge Sheet,53
1069,1069,2024-06-25,Final Report,86
1070,1070,2025-08-16,Charge Sheet,38
1071,1071,2025-05-25,Final Report,86
1072,1072,2024-09-30,Final Report,64
1073,1073,2026-07-22,Charge Sheet,25
1074,1074,2026-05-02,Charge Sheet,14
1075,1075,2026-07-19,Charge Sheet,19
1076,1076,2024-05-12,Charge Sheet,46
1077,1077,2026-07-22,Supplementary Report,67
1078,1078,2026-06-08,Charge Sheet,54
1079,1079,2024-12-30,Final Report,21
1080,1080,2026-07-22,Final Report,35
1081,1081,2024-12-18,Final Report,33
1082,1082,2024-12-05,Final Report,59
1083,1083,2026-07-22,Charge Sheet,68
1084,1084,2025-09-18,Charge Sheet,11
1085,1085,2025-07-06,Charge Sheet,86
1086,1086,2025-04-10,Final Report,8
1087,1087,2024-09-08,Charge Sheet,81
1088,1088,2026-03-29,Charge Sheet,74
1089,1089,2026-07-22,Final Report,13
1090,1090,2024-05-05,Final Report,22
1091,1091,2025-09-15,Final Report,64
1092,1092,2026-07-22,Final Report,42
1093,1093,2025-12-03,Charge Sheet,69
1094,1094,2024-03-25,Final Report,33
1095,1095,2024-11-15,Charge Sheet,88
1096,1096,2026-02-02,Final Report,77
1097,1097,2026-06-12,Charge Sheet,85
1098,1098,2025-08-24,Final Report,51
1099,1099,2026-07-22,Charge Sheet,41
1100,1100,2025-12-23,Supplementary Report,57
1101,1101,2026-06-12,Final Report,64
1102,1102,2024-04-22,Final Report,24
1103,1103,2026-07-22,Charge Sheet,56
1104,1104,2025-08-18,Final Report,63
1105,1105,2026-07-22,Final Report,58
1106,1106,2025-04-24,Final Report,63
1107,1107,2025-09-26,Final Report,31
1108,1108,2026-07-22,Final Report,6
1109,1109,2025-07-20,Charge Sheet,68
1110,1110,2024-12-10,Final Report,86
1111,1111,2025-01-11,Final Report,67
1112,1112,2024-06-01,Final Report,49
1113,1113,2026-07-18,Final Report,48
1114,1114,2025-04-19,Charge Sheet,82
1115,1115,2025-04-25,Final Report,6
1116,1116,2026-05-09,Charge Sheet,79
1117,1117,2025-12-26,Charge Sheet,12
1118,1118,2026-07-22,Supplementary Report,90
1119,1119,2025-09-14,Final Report,35
1120,1120,2025-06-24,Charge Sheet,82
1121,1121,2024-11-19,Final Report,21
1122,1122,2026-06-16,Supplementary Report,43
1123,1123,2025-06-01,Final Report,84
1124,1124,2025-10-18,Final Report,13
1125,1125,2025-01-10,Final Report,94
1126,1126,2026-07-22,Final Report,32
1127,1127,2025-08-25,Final Report,21
1128,1128,2026-07-22,Charge Sheet,11
1129,1129,2024-08-26,Charge Sheet,74
1130,1130,2024-10-30,Charge Sheet,31
1131,1131,2025-03-09,Charge Sheet,67
1132,1132,2026-02-01,Charge Sheet,33
1133,1133,2025-01-13,Final Report,19
1134,1134,2024-04-13,Final Report,12
1135,1135,2026-07-22,Supplementary Report,21
1136,1136,2026-05-19,Final Report,5
1137,1137,2025-11-21,Supplementary Report,18
1138,1138,2025-01-14,Final Report,29
1139,1139,2026-07-22,Final Report,3
1140,1140,2026-07-22,Charge Sheet,43
1141,1141,2025-06-05,Final Report,15
1142,1142,2025-01-23,Final Report,16
1143,1143,2025-02-06,Charge Sheet,57
1144,1144,2024-10-26,Final Report,62
1145,1145,2025-04-23,Final Report,18
1146,1146,2024-07-07,Final Report,47
1147,1147,2025-11-16,Final Report,21
1148,1148,2024-08-31,Charge Sheet,55
1149,1149,2026-07-22,Final Report,39
1150,1150,2026-05-18,Charge Sheet,47
1151,1151,2025-04-10,Final Report,12
1152,1152,2026-07-22,Final Report,3
1153,1153,2024-06-25,Final Report,22
1154,1154,2024-10-07,Final Report,19
1155,1155,2026-03-04,Charge Sheet,68
1156,1156,2026-07-22,Charge Sheet,41
1157,1157,2026-07-22,Charge Sheet,73
1158,1158,2024-12-20,Final Report,66
1159,1159,2026-07-22,Final Report,68
1160,1160,2024-05-12,Charge Sheet,82
1161,1161,2025-03-19,Final Report,25
1162,1162,2026-04-21,Final Report,11
1163,1163,2024-08-28,Charge Sheet,35
1164,1164,2025-05-06,Charge Sheet,92
1165,1165,2026-07-22,Supplementary Report,3
1166,1166,2025-02-20,Charge Sheet,60
1167,1167,2026-07-22,Final Report,67
1168,1168,2024-10-26,Charge Sheet,63
1169,1169,2024-05-17,Charge Sheet,11
1170,1170,2025-08-24,Charge Sheet,92
1171,1171,2026-07-01,Charge Sheet,32
1172,1172,2025-11-14,Final Report,41
1173,1173,2026-07-22,Charge Sheet,40
1174,1174,2025-09-03,Charge Sheet,48
1175,1175,2026-02-05,Charge Sheet,12
1176,1176,2025-10-25,Charge Sheet,2
1177,1177,2025-03-17,Final Report,84
1178,1178,2026-07-22,Final Report,75
1179,1179,2026-07-22,Final Report,67
1180,1180,2024-07-21,Charge Sheet,60
1181,1181,2025-05-18,Charge Sheet,18
1182,1182,2026-03-27,Charge Sheet,2
1183,1183,2026-01-01,Final Report,35
1184,1184,2025-08-16,Charge Sheet,13
1185,1185,2026-07-22,Supplementary Report,69
1186,1186,2025-06-24,Final Report,26
1187,1187,2026-04-11,Final Report,7
1188,1188,2025-10-29,Final Report,90
1189,1189,2026-07-09,Final Report,44
1190,1190,2026-02-28,Charge Sheet,38
1191,1191,2026-07-22,Final Report,32
1192,1192,2024-04-18,Supplementary Report,12
1193,1193,2026-07-22,Supplementary Report,81
1194,1194,2026-02-02,Final Report,68
1195,1195,2025-05-17,Supplementary Report,56
1196,1196,2025-11-15,Final Report,1
1197,1197,2026-07-22,Final Report,74
1198,1198,2026-07-22,Final Report,38
1199,1199,2026-01-13,Charge Sheet,39
1200,1200,2024-11-02,Charge Sheet,78
1201,1201,2024-06-01,Final Report,88
1202,1202,2025-12-22,Charge Sheet,9
1203,1203,2026-07-22,Charge Sheet,73
1204,1204,2024-09-27,Charge Sheet,63
1205,1205,2026-02-21,Final Report,13
1206,1206,2026-07-22,Charge Sheet,59
1207,1207,2024-07-02,Charge Sheet,26
1208,1208,2025-06-26,Final Report,70
1209,1209,2024-08-23,Charge Sheet,78
1210,1210,2025-02-26,Final Report,6
1211,1211,2026-04-16,Charge Sheet,46
1212,1212,2025-11-07,Final Report,14
1213,1213,2025-07-07,Supplementary Report,42
1214,1214,2024-09-18,Charge Sheet,38
1215,1215,2025-12-18,Charge Sheet,58
1216,1216,2026-04-23,Charge Sheet,34
1217,1217,2025-11-11,Final Report,9
1218,1218,2024-10-02,Final Report,47
1219,1219,2025-01-13,Supplementary Report,40
1220,1220,2026-03-17,Final Report,3
1221,1221,2025-10-24,Final Report,74
1222,1222,2025-02-13,Final Report,35
1223,1223,2025-09-28,Final Report,23
1224,1224,2024-06-04,Charge Sheet,30
1225,1225,2025-10-12,Final Report,11
1226,1226,2026-06-04,Charge Sheet,43
1227,1227,2026-07-22,Final Report,29
1228,1228,2024-07-06,Supplementary Report,74
1229,1229,2024-12-23,Final Report,46
1230,1230,2025-05-31,Final Report,9
1231,1231,2025-06-25,Charge Sheet,36
1232,1232,2025-10-15,Final Report,58
1233,1233,2026-07-22,Charge Sheet,65
1234,1234,2026-07-22,Charge Sheet,31
1235,1235,2026-06-18,Charge Sheet,6
1236,1236,2025-10-19,Supplementary Report,68
1237,1237,2026-07-22,Final Report,32
1238,1238,2024-12-03,Final Report,86
1239,1239,2025-01-27,Charge Sheet,43
1240,1240,2026-07-22,Final Report,81
1241,1241,2024-10-16,Final Report,91
1242,1242,2025-02-11,Charge Sheet,18
1243,1243,2026-07-22,Charge Sheet,62
1244,1244,2025-09-14,Final Report,47
1245,1245,2024-10-13,Charge Sheet,9
1246,1246,2025-09-05,Final Report,15
1247,1247,2025-01-17,Charge Sheet,83
1248,1248,2026-07-22,Final Report,14
1249,1249,2026-06-05,Supplementary Report,29
1250,1250,2024-08-24,Final Report,68
1251,1251,2025-09-05,Supplementary Report,56
1252,1252,2026-03-14,Charge Sheet,79
1253,1253,2026-01-09,Final Report,68
1254,1254,2025-02-02,Final Report,63
1255,1255,2025-12-25,Charge Sheet,33
