CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
207,2024-11-08 02:07:00,2024-11-08 06:56:56,2024-11-16 00:22:00,15.444414,74.963332,Drug Possession reported in Davanagere area
208,2025-04-11 19:12:00,2025-04-12 00:48:32,2025-04-18 09:51:00,13.315662,77.616506,Theft reported in Chikkaballapura area
209,2024-01-27 18:15:00,2024-01-27 20:54:35,2024-01-31 21:50:00,12.511727,76.892549,Cheating reported in Ramanagara area
210,2024-05-14 17:33:00,2024-05-14 18:24:40,2024-05-17 19:44:00,13.874077,75.55184,Arms Act reported in Gadag area
211,2024-08-22 04:28:00,2024-08-22 08:34:25,2024-08-29 05:54:00,13.829262,75.534086,Chain Snatching reported in Gadag area
212,2024-05-21 08:31:00,2024-05-21 11:56:41,2024-06-02 06:40:00,12.925164,77.576522,Murder reported in Bengaluru Urban area
213,2024-01-03 19:09:00,2024-01-03 21:22:50,2024-01-13 13:26:00,12.52726,76.752727,Hurt reported in Yadgir area
214,2024-05-12 16:31:00,2024-05-12 20:11:48,2024-05-26 06:28:00,12.271229,76.675469,Attempt to Murder reported in Haveri area
215,2025-06-23 02:10:00,2025-06-23 05:18:02,2025-07-01 04:13:00,13.200485,75.815003,Domestic Violence reported in Chikkamagaluru area
216,2024-02-11 15:00:00,2024-02-11 17:34:25,2024-02-14 04:36:00,13.91901,75.675634,Forgery reported in Gadag area
217,2024-07-21 15:51:00,2024-07-21 18:08:41,2024-07-26 09:22:00,12.931569,77.533205,Domestic Violence reported in Bengaluru Urban area
218,2025-03-01 10:12:00,2025-03-01 15:25:41,2025-03-12 22:56:00,15.823698,74.472731,Vehicle Theft reported in Bagalkot area
219,2024-01-14 17:24:00,2024-01-14 20:39:51,2024-01-24 19:01:00,11.813849,77.213918,Rioting reported in Chamarajanagar area
220,2024-10-20 14:22:00,2024-10-20 15:52:30,2024-11-04 04:50:00,12.593507,76.7853,Attempt to Murder reported in Kalaburagi area
221,2025-03-09 12:32:00,2025-03-09 12:56:26,2025-03-16 02:04:00,13.32176,75.803448,Human Trafficking reported in Chikkamagaluru area
222,2025-09-29 15:57:00,2025-09-29 19:05:33,2025-10-04 17:16:00,12.014059,76.693571,Arms Act reported in Koppal area
223,2025-03-01 15:39:00,2025-03-01 15:45:01,2025-03-10 02:19:00,15.184175,75.948557,Burglary reported in Ballari area
224,2025-03-05 02:51:00,2025-03-05 08:06:06,2025-03-10 03:43:00,11.75841,77.25241,Dowry Death reported in Chamarajanagar area
225,2025-08-30 01:26:00,2025-08-30 02:44:19,2025-08-30 19:50:00,12.127679,76.693458,Hurt reported in Koppal area
226,2026-04-25 07:22:00,2026-04-25 11:58:05,2026-05-02 03:50:00,15.935897,74.501259,NDPS Act reported in Bagalkot area
227,2025-10-09 11:08:00,2025-10-09 15:01:56,2025-10-18 20:02:00,15.969013,74.384522,Cyber Crime reported in Bagalkot area
228,2026-02-01 00:26:00,2026-02-01 05:28:16,2026-02-12 20:05:00,13.323976,77.683261,Kidnapping reported in Bengaluru Rural area
229,2024-10-29 13:33:00,2024-10-29 17:25:16,2024-11-11 03:23:00,12.590466,76.959519,Burglary reported in Ramanagara area
230,2025-11-13 05:06:00,2025-11-13 08:56:38,2025-11-21 02:04:00,15.395834,74.999521,Attempt to Murder reported in Davanagere area
231,2025-02-26 18:05:00,2025-02-26 18:50:05,2025-03-02 03:05:00,15.152105,76.903468,Domestic Violence reported in Dharwad area
232,2024-08-16 08:24:00,2024-08-16 08:41:59,2024-08-22 15:27:00,13.31858,77.612905,Rioting reported in Bengaluru Rural area
233,2026-04-23 10:24:00,2026-04-23 11:52:03,2026-05-05 09:06:00,13.304935,74.897099,Theft reported in Kodagu area
234,2025-03-12 02:01:00,2025-03-12 04:41:29,2025-03-12 15:32:00,14.621469,75.879764,Theft reported in Vijayapur area
235,2024-05-26 14:15:00,2024-05-26 17:14:22,2024-06-02 00:18:00,12.253837,76.705354,Cheating reported in Haveri area
236,2025-12-19 13:09:00,2025-12-19 13:59:30,2025-12-28 08:32:00,12.910449,77.65766,Attempt to Murder reported in Vijayanagara area
237,2024-06-23 11:37:00,2024-06-23 13:13:01,2024-07-07 08:34:00,13.25165,77.457304,NDPS Act reported in Bengaluru Rural area
238,2025-03-23 18:46:00,2025-03-23 23:16:28,2025-04-02 22:12:00,13.885176,75.617341,Arson reported in Raichur area
239,2026-01-13 00:34:00,2026-01-13 01:46:59,2026-01-21 10:26:00,13.447864,77.64336,Theft reported in Chikkaballapura area
240,2025-01-01 11:48:00,2025-01-01 13:36:55,2025-01-15 10:31:00,15.774044,74.34459,Human Trafficking reported in Bagalkot area
241,2024-01-10 14:26:00,2024-01-10 17:43:46,2024-01-15 07:12:00,15.155185,75.87847,PoCSO Act reported in Ballari area
242,2024-04-06 05:24:00,2024-04-06 09:59:33,2024-04-12 19:43:00,14.203211,75.042351,Burglary reported in Shivamogga area
243,2024-04-17 04:10:00,2024-04-17 04:38:24,2024-04-24 05:57:00,14.601563,75.886668,Kidnapping reported in Vijayapur area
244,2025-10-27 07:04:00,2025-10-27 09:31:48,2025-11-02 20:36:00,12.047248,76.709484,Human Trafficking reported in Koppal area
245,2024-06-07 05:26:00,2024-06-07 11:02:28,2024-06-13 17:13:00,14.206741,75.168409,Arms Act reported in Shivamogga area
246,2024-08-06 14:45:00,2024-08-06 18:07:38,2024-08-20 14:02:00,14.753614,75.436145,Dowry Death reported in Dakshina Kannada area
247,2025-01-04 10:49:00,2025-01-04 15:41:41,2025-01-15 17:10:00,12.298561,76.46075,Human Trafficking reported in Haveri area
248,2026-05-03 18:48:00,2026-05-03 23:52:20,2026-05-13 17:27:00,14.245693,75.718513,Chain Snatching reported in Uttara Kannada area
249,2025-04-02 15:38:00,2025-04-02 16:26:22,2025-04-09 13:49:00,12.980965,77.604015,Arms Act reported in Bengaluru Urban area
250,2026-04-06 03:34:00,2026-04-06 07:54:43,2026-04-14 03:14:00,15.844359,74.205473,NDPS Act reported in Bagalkot area
251,2026-04-25 21:36:00,2026-04-25 22:55:27,2026-05-01 23:44:00,15.707359,74.515902,NDPS Act reported in Bagalkot area
252,2024-06-20 11:28:00,2024-06-20 16:07:32,2024-06-22 20:02:00,13.358875,77.641714,Arms Act reported in Chikkaballapura area
253,2024-10-11 11:24:00,2024-10-11 14:19:59,2024-10-22 03:56:00,12.467687,76.946063,Cyber Crime reported in Yadgir area
254,2026-03-13 20:40:00,2026-03-13 22:20:11,2026-03-28 16:14:00,13.987818,75.565662,Attempt to Murder reported in Raichur area
255,2024-11-13 06:52:00,2024-11-13 12:17:57,2024-11-19 20:47:00,12.095301,76.620421,Cyber Crime reported in Koppal area
256,2024-02-06 05:48:00,2024-02-06 11:09:07,2024-02-20 11:13:00,14.435884,75.862653,Dowry Death reported in Kolar area
257,2024-03-29 18:18:00,2024-03-29 23:35:53,2024-04-11 02:50:00,14.546789,75.937485,Hurt reported in Vijayapur area
258,2025-01-10 10:55:00,2025-01-10 12:10:24,2025-01-11 23:07:00,14.237288,75.113107,Robbery reported in Shivamogga area
259,2026-04-17 13:54:00,2026-04-17 14:00:54,2026-04-27 13:05:00,14.523253,75.902729,Arson reported in Kolar area
260,2026-07-11 15:39:00,2026-07-11 19:42:10,2026-07-14 13:39:00,12.587333,76.897481,Attempt to Murder reported in Yadgir area
261,2024-05-05 01:36:00,2024-05-05 02:09:29,2024-05-09 16:00:00,14.131182,75.03871,Forgery reported in Shivamogga area
262,2026-01-22 08:56:00,2026-01-22 10:21:21,2026-02-05 06:41:00,12.626354,76.976027,Arms Act reported in Kalaburagi area
263,2025-12-10 15:50:00,2025-12-10 21:35:33,2025-12-19 22:06:00,12.414433,76.581437,Rioting reported in Haveri area
264,2024-06-08 10:20:00,2024-06-08 10:52:04,2024-06-08 20:44:00,14.481679,75.902932,Rioting reported in Kolar area
265,2025-09-26 07:03:00,2025-09-26 07:26:26,2025-09-29 17:47:00,13.240027,75.65961,Robbery reported in Chikkamagaluru area
266,2024-05-26 20:19:00,2024-05-26 22:33:32,2024-06-02 23:49:00,15.104951,75.894105,Forgery reported in Ballari area
267,2026-02-05 18:13:00,2026-02-05 18:30:04,2026-02-10 07:42:00,13.466324,74.820627,Dowry Death reported in Kodagu area
268,2024-07-29 19:55:00,2024-07-29 23:49:01,2024-08-02 15:30:00,12.528901,76.843842,Theft reported in Mysuru area
269,2024-06-24 22:29:00,2024-06-24 23:42:39,2024-06-26 00:14:00,12.956551,77.637683,Arms Act reported in Vijayanagara area
270,2026-04-23 15:15:00,2026-04-23 18:08:46,2026-05-04 22:32:00,17.896323,77.619901,Grievous Hurt reported in Bidar area
271,2025-12-22 09:02:00,2025-12-22 09:03:42,2025-12-22 11:06:00,12.51901,76.780581,NDPS Act reported in Yadgir area
272,2024-05-13 15:12:00,2024-05-13 15:13:21,2024-05-21 14:19:00,14.165564,75.081984,Drug Possession reported in Shivamogga area
273,2025-11-26 16:47:00,2025-11-26 20:45:28,2025-12-11 10:43:00,13.203078,77.702074,Burglary reported in Bengaluru Rural area
274,2026-06-05 08:54:00,2026-06-05 08:54:43,2026-06-12 04:34:00,11.959496,77.183471,Drug Possession reported in Chamarajanagar area
275,2025-01-21 21:19:00,2025-01-22 01:54:06,2025-01-26 19:37:00,14.82604,75.522982,Sexual Harassment reported in Dakshina Kannada area
276,2025-10-15 03:07:00,2025-10-15 03:16:04,2025-10-25 10:00:00,12.321557,76.76106,Murder reported in Haveri area
277,2024-12-21 09:49:00,2024-12-21 15:10:05,2024-12-29 20:22:00,15.047517,76.944541,Drug Possession reported in Dharwad area
278,2026-02-07 19:36:00,2026-02-07 22:13:58,2026-02-18 07:58:00,13.312444,77.75555,Fraud reported in Chikkaballapura area
279,2025-07-20 16:02:00,2025-07-20 20:33:46,2025-07-22 17:48:00,11.826404,77.225532,NDPS Act reported in Chamarajanagar area
280,2025-09-26 07:50:00,2025-09-26 08:36:43,2025-10-07 14:18:00,15.560704,74.916404,Murder reported in Davanagere area
281,2026-07-03 21:15:00,2026-07-03 22:07:10,2026-07-08 22:22:00,13.186071,78.267991,Domestic Violence reported in Tumakuru area
282,2025-07-17 16:48:00,2025-07-17 18:59:44,2025-07-23 18:10:00,12.500377,76.955793,Kidnapping reported in Ramanagara area
283,2026-05-17 20:45:00,2026-05-18 01:05:55,2026-05-27 05:51:00,14.023917,75.662525,Theft reported in Gadag area
284,2025-03-17 14:22:00,2025-03-17 19:16:02,2025-03-23 17:40:00,13.001226,77.406739,Grievous Hurt reported in Vijayanagara area
285,2025-03-24 13:30:00,2025-03-24 16:43:12,2025-03-31 23:33:00,13.260643,74.814659,Murder reported in Udupi area
286,2024-07-08 16:35:00,2024-07-08 19:19:06,2024-07-18 22:40:00,14.291628,75.593147,Domestic Violence reported in Uttara Kannada area
287,2025-08-03 11:26:00,2025-08-03 14:18:28,2025-08-14 14:39:00,17.747213,77.498144,Rioting reported in Bidar area
288,2024-06-24 00:57:00,2024-06-24 06:08:10,2024-07-07 01:40:00,13.429509,74.622707,Vehicle Theft reported in Udupi area
289,2024-05-01 19:36:00,2024-05-01 22:12:35,2024-05-07 18:22:00,13.199071,77.657154,Chain Snatching reported in Bengaluru Rural area
290,2025-03-26 04:19:00,2025-03-26 08:20:48,2025-04-05 17:34:00,14.249912,74.90481,Theft reported in Shivamogga area
291,2025-09-16 08:37:00,2025-09-16 13:39:46,2025-09-25 02:09:00,14.63598,75.522632,Domestic Violence reported in Dakshina Kannada area
292,2024-10-15 03:49:00,2024-10-15 04:41:32,2024-10-15 09:03:00,13.125539,78.078574,Domestic Violence reported in Tumakuru area
293,2026-04-27 04:37:00,2026-04-27 06:28:05,2026-05-02 07:04:00,12.901181,77.607433,Burglary reported in Vijayanagara area
294,2024-08-19 09:46:00,2024-08-19 10:15:32,2024-08-27 14:38:00,13.448548,77.666053,Rioting reported in Chikkaballapura area
295,2024-03-02 16:27:00,2024-03-02 18:35:59,2024-03-08 13:16:00,12.918531,77.557649,Attempt to Murder reported in Vijayanagara area
296,2025-10-12 05:53:00,2025-10-12 07:34:03,2025-10-25 05:12:00,16.036551,74.434297,Grievous Hurt reported in Belagavi area
297,2024-12-30 23:40:00,2024-12-31 01:28:23,2025-01-07 05:12:00,13.3848,75.786241,Forgery reported in Chikkamagaluru area
298,2024-11-25 09:08:00,2024-11-25 11:46:09,2024-12-04 21:20:00,12.469501,76.856259,Kidnapping reported in Ramanagara area
299,2025-01-30 16:30:00,2025-01-30 17:26:09,2025-02-02 11:16:00,12.461216,76.840637,Grievous Hurt reported in Hassan area
300,2026-02-01 15:28:00,2026-02-01 18:39:16,2026-02-08 10:52:00,12.559477,76.939612,Arson reported in Ramanagara area
301,2025-06-27 02:35:00,2025-06-27 03:17:57,2025-07-09 13:33:00,13.337072,74.732537,Vehicle Theft reported in Kodagu area
302,2024-04-02 03:01:00,2024-04-02 06:15:42,2024-04-03 07:25:00,12.557012,76.792091,Cyber Crime reported in Yadgir area
303,2024-02-08 08:05:00,2024-02-08 13:38:30,2024-02-23 02:30:00,14.533135,75.909108,Vehicle Theft reported in Kolar area
304,2024-07-11 02:17:00,2024-07-11 06:25:44,2024-07-19 23:28:00,12.510646,76.824419,Cheating reported in Hassan area
305,2025-01-30 14:07:00,2025-01-30 19:15:41,2025-02-03 06:26:00,13.358571,74.849071,PoCSO Act reported in Udupi area
306,2026-03-20 15:42:00,2026-03-20 19:39:07,2026-03-30 12:55:00,15.776911,74.353283,NDPS Act reported in Bagalkot area
307,2024-12-05 16:37:00,2024-12-05 18:19:03,2024-12-08 07:32:00,11.97096,77.157851,Burglary reported in Chamarajanagar area
308,2025-04-21 08:16:00,2025-04-21 09:18:50,2025-05-01 10:01:00,13.327307,77.646741,NDPS Act reported in Chikkaballapura area
309,2024-11-02 03:25:00,2024-11-02 07:22:46,2024-11-15 16:59:00,12.53957,76.886898,Attempt to Murder reported in Hassan area
310,2025-06-03 02:01:00,2025-06-03 02:06:56,2025-06-15 14:22:00,12.505931,76.971308,Attempt to Murder reported in Yadgir area
311,2024-03-14 10:44:00,2024-03-14 12:01:53,2024-03-22 14:26:00,13.911626,75.684401,Fraud reported in Gadag area
312,2024-01-23 09:08:00,2024-01-23 12:34:20,2024-02-02 12:17:00,13.28465,77.668773,Dowry Death reported in Bengaluru Rural area
313,2025-06-29 00:40:00,2025-06-29 04:11:48,2025-06-30 22:40:00,12.563226,76.922389,Theft reported in Mysuru area
314,2025-06-15 00:41:00,2025-06-15 06:05:09,2025-06-20 04:26:00,13.934399,75.577937,Fraud reported in Raichur area
315,2024-10-07 08:33:00,2024-10-07 09:06:46,2024-10-16 23:27:00,15.491037,74.948965,Domestic Violence reported in Davanagere area
316,2026-05-18 16:50:00,2026-05-18 17:43:59,2026-05-30 08:48:00,15.739543,74.494139,Dowry Death reported in Belagavi area
317,2024-04-26 05:37:00,2024-04-26 08:00:27,2024-05-09 22:09:00,14.749297,75.435781,Hurt reported in Dakshina Kannada area
318,2025-04-26 02:27:00,2025-04-26 04:55:16,2025-05-01 07:18:00,12.686807,76.883116,Forgery reported in Yadgir area
319,2025-05-09 22:09:00,2025-05-10 03:08:25,2025-05-22 02:10:00,14.313435,74.886027,Drug Possession reported in Shivamogga area
320,2025-02-25 01:02:00,2025-02-25 04:44:48,2025-03-01 02:41:00,12.614929,76.803084,Arms Act reported in Hassan area
321,2025-07-25 17:51:00,2025-07-25 20:00:56,2025-07-27 21:54:00,12.568168,76.695813,Attempt to Murder reported in Mysuru area
322,2024-10-31 06:21:00,2024-10-31 10:35:57,2024-11-03 09:04:00,12.657651,76.868636,Murder reported in Ramanagara area
323,2025-07-27 08:08:00,2025-07-27 09:36:34,2025-08-05 12:21:00,13.004586,77.478509,Cyber Crime reported in Bengaluru Urban area
324,2025-01-02 08:26:00,2025-01-02 08:42:08,2025-01-04 08:57:00,15.150616,76.964206,Theft reported in Dharwad area
325,2024-05-14 05:20:00,2024-05-14 08:10:12,2024-05-15 21:37:00,13.983709,75.543079,Burglary reported in Raichur area
326,2024-02-24 09:47:00,2024-02-24 13:28:57,2024-03-07 10:38:00,12.402542,76.864438,Domestic Violence reported in Hassan area
327,2024-07-21 21:12:00,2024-07-22 02:56:38,2024-07-30 07:07:00,12.5062,76.858153,Cheating reported in Hassan area
328,2025-06-08 05:36:00,2025-06-08 10:47:28,2025-06-20 14:05:00,12.471722,76.884245,Robbery reported in Hassan area
329,2024-01-17 08:18:00,2024-01-17 08:28:33,2024-01-27 09:04:00,12.576797,76.98427,Theft reported in Yadgir area
330,2025-01-01 15:21:00,2025-01-01 20:57:41,2025-01-08 04:08:00,17.843003,77.475851,Forgery reported in Bidar area
331,2026-04-14 17:39:00,2026-04-14 19:24:45,2026-04-27 17:45:00,13.46458,77.722787,Sexual Harassment reported in Chikkaballapura area
332,2026-03-23 16:42:00,2026-03-23 17:31:18,2026-03-26 11:24:00,12.893732,77.569919,Fraud reported in Vijayanagara area
333,2024-04-20 13:27:00,2024-04-20 13:48:42,2024-04-27 02:02:00,15.786251,74.390784,Hurt reported in Belagavi area
334,2025-02-23 06:00:00,2025-02-23 06:27:26,2025-02-27 23:33:00,15.887228,74.584407,Fraud reported in Bagalkot area
335,2024-10-21 04:29:00,2024-10-21 05:53:59,2024-10-24 10:11:00,11.7329,77.24992,Grievous Hurt reported in Chamarajanagar area
336,2024-07-09 15:48:00,2024-07-09 20:31:40,2024-07-14 02:23:00,12.625305,76.86135,Theft reported in Hassan area
337,2026-04-23 03:24:00,2026-04-23 05:34:48,2026-05-06 22:53:00,15.193664,76.016384,Vehicle Theft reported in Ballari area
338,2024-05-28 09:52:00,2024-05-28 13:44:15,2024-06-01 13:00:00,12.903936,77.587456,Grievous Hurt reported in Vijayanagara area
339,2024-12-01 14:46:00,2024-12-01 20:05:49,2024-12-01 20:24:00,18.014311,77.591166,Cheating reported in Bidar area
340,2026-06-11 21:16:00,2026-06-12 02:59:52,2026-06-24 07:05:00,12.490819,76.834243,Arms Act reported in Hassan area
341,2025-06-18 21:19:00,2025-06-18 21:35:35,2025-06-26 00:12:00,14.061457,75.544779,Forgery reported in Uttara Kannada area
342,2025-08-18 17:38:00,2025-08-18 22:07:07,2025-08-19 05:23:00,13.572571,77.544593,Vehicle Theft reported in Chikkaballapura area
343,2026-04-21 13:20:00,2026-04-21 17:19:53,2026-05-05 08:00:00,14.345994,75.888774,Cheating reported in Kolar area
344,2025-09-16 06:22:00,2025-09-16 06:28:45,2025-09-18 18:10:00,14.451907,75.922573,Dowry Death reported in Vijayapur area
345,2025-07-26 03:09:00,2025-07-26 04:15:21,2025-08-09 20:57:00,13.277344,77.765553,Attempt to Murder reported in Bengaluru Rural area
346,2025-07-24 00:46:00,2025-07-24 06:35:45,2025-07-29 18:58:00,14.184477,75.025394,Dowry Death reported in Shivamogga area
347,2026-01-15 12:42:00,2026-01-15 16:52:00,2026-01-26 02:27:00,13.436788,74.749276,Rape reported in Udupi area
348,2025-05-05 01:14:00,2025-05-05 04:33:24,2025-05-15 19:27:00,13.295255,77.736902,Cheating reported in Bengaluru Rural area
349,2025-02-07 05:14:00,2025-02-07 09:51:32,2025-02-17 20:40:00,12.525893,76.873706,Human Trafficking reported in Mysuru area
350,2024-05-15 23:15:00,2024-05-16 05:08:37,2024-05-26 17:20:00,12.512143,76.89302,Kidnapping reported in Hassan area
351,2024-06-23 09:48:00,2024-06-23 15:17:58,2024-07-07 23:38:00,12.41211,76.890724,Robbery reported in Hassan area
352,2026-06-25 11:53:00,2026-06-25 15:11:25,2026-07-04 10:08:00,13.140312,78.031082,Murder reported in Tumakuru area
353,2025-07-15 01:07:00,2025-07-15 04:00:41,2025-07-22 23:18:00,14.02952,75.625326,Rioting reported in Gadag area
354,2024-04-13 11:54:00,2024-04-13 15:01:27,2024-04-22 13:22:00,12.527072,76.769569,Dowry Death reported in Ramanagara area
355,2026-04-10 17:56:00,2026-04-10 23:33:18,2026-04-22 18:24:00,15.162782,76.881864,Cyber Crime reported in Dharwad area
356,2024-02-29 08:55:00,2024-02-29 11:43:00,2024-03-07 07:17:00,12.571847,76.884814,Grievous Hurt reported in Yadgir area
357,2025-03-05 17:36:00,2025-03-05 20:43:33,2025-03-20 11:26:00,13.385481,74.722933,Fraud reported in Kodagu area
358,2024-10-15 13:54:00,2024-10-15 16:36:57,2024-10-27 07:04:00,15.680161,74.483441,Human Trafficking reported in Bagalkot area
359,2025-02-26 23:04:00,2025-02-27 04:14:25,2025-03-08 17:51:00,15.877101,74.376108,Kidnapping reported in Bagalkot area
360,2025-07-20 14:38:00,2025-07-20 14:59:08,2025-08-02 08:35:00,13.889946,75.648243,Fraud reported in Raichur area
361,2024-05-03 02:23:00,2024-05-03 02:46:41,2024-05-16 03:02:00,14.270366,74.976244,Theft reported in Shivamogga area
362,2024-08-01 16:35:00,2024-08-01 20:38:55,2024-08-03 12:13:00,12.877796,77.623782,Kidnapping reported in Vijayanagara area
363,2025-02-26 13:13:00,2025-02-26 18:57:32,2025-03-12 19:55:00,15.470464,75.119968,Attempt to Murder reported in Davanagere area
364,2025-01-17 05:09:00,2025-01-17 10:33:09,2025-01-30 15:04:00,12.898034,77.58861,Sexual Harassment reported in Vijayanagara area
365,2024-08-11 08:40:00,2024-08-11 09:39:34,2024-08-24 03:16:00,11.809822,77.203301,Drug Possession reported in Chamarajanagar area
366,2024-12-10 00:20:00,2024-12-10 00:25:00,2024-12-13 20:10:00,12.344661,76.935952,Attempt to Murder reported in Ramanagara area
367,2026-03-24 03:17:00,2026-03-24 04:08:48,2026-03-27 09:28:00,15.551137,75.075028,Rioting reported in Davanagere area
368,2026-05-01 07:13:00,2026-05-01 11:59:52,2026-05-01 20:22:00,12.454329,75.750008,Kidnapping reported in Mandya area
369,2024-03-28 21:20:00,2024-03-28 23:55:07,2024-03-30 11:08:00,12.372863,76.840479,Attempt to Murder reported in Hassan area
370,2026-02-09 17:32:00,2026-02-09 20:54:32,2026-02-22 08:01:00,13.29319,77.546367,Rape reported in Bengaluru Rural area
